t,x,y,vx,vy,v,Ek,Ep,E
0.76,26.870057685088806,24.037897165088804,35.35533905932738,27.90228505932737,45.039288532701796,141.99762580723745,33.00237419276254,175.0
0.77,27.223611075682083,24.316429683182076,35.35533905932738,27.80421855932737,44.97860124208894,141.61521987863915,33.384780121360855,175.0
0.78,27.577164466275356,24.59398153627535,35.35533905932738,27.706152059327373,44.91804606096051,141.23416033541994,33.76583966458006,175.0
0.79,27.93071785686863,24.870552724368626,35.35533905932738,27.60808555932737,44.85762352433687,140.85444717757986,34.14555282242014,175.0
0.8,28.284271247461902,25.1461432474619,35.35533905932738,27.51001905932737,44.797334168949774,140.47608040511886,34.523919594881114,174.99999999999997
0.81,28.63782463805518,25.42075310555517,35.35533905932738,27.41195255932737,44.73717853323804,140.09906001803702,34.90093998196297,175.0
0.8200000000000001,28.99137802864845,25.694382298648446,35.35533905932738,27.31388605932737,44.677157157342926,139.7233860163343,35.27661398366571,175.0
0.8300000000000001,29.344931419241725,25.96703082674172,35.35533905932738,27.21581955932737,44.617270583103426,139.34905840001065,35.65094159998934,175.0
0.84,29.698484809834994,26.23869868983499,35.35533905932738,27.11775305932737,44.55751935405133,138.97607716906614,36.02392283093385,175.0
0.85,30.05203820042827,26.509385887928264,35.35533905932738,27.01968655932737,44.49790401540612,138.60444232350073,36.395557676499244,174.99999999999997
0.86,30.405591591021544,26.779092421021538,35.35533905932738,26.92162005932737,44.438425114069666,138.23415386331445,36.765846136685525,174.99999999999997
0.87,30.759144981614817,27.047818289114815,35.35533905932738,26.823553559327372,44.37908319862077,137.8652117885073,37.1347882114927,175.0
0.88,31.112698372208094,27.315563492208085,35.35533905932738,26.72548705932737,44.31987881930945,137.49761609907924,37.50238390092074,174.99999999999997
0.89,31.466251762801367,27.58232803030136,35.35533905932738,26.62742055932737,44.260812528051154,137.13136679503032,37.868633204969676,175.0
0.9,31.81980515339464,27.84811190339463,35.35533905932738,26.52935405932737,44.20188487842062,136.7664638763605,38.233536123639496,175.0
0.91,32.173358543987916,28.112915111487908,35.35533905932738,26.431287559327373,44.1430964256457,136.4029073430698,38.59709265693021,175.00000000000003
0.92,32.526911934581186,28.376737654581177,35.35533905932738,26.33322105932737,44.08444772660085,136.0406971951582,38.95930280484179,175.0
0.93,32.88046532517446,28.639579532674453,35.35533905932738,26.23515455932737,44.02593933980053,135.6798334326257,39.32016656737427,175.0
0.9400000000000001,33.23401871576774,28.90144074576773,35.35533905932738,26.13708805932737,43.967571825392326,135.32031605547235,39.67968394452764,175.0
0.9500000000000001,33.58757210636101,29.162321293861,35.35533905932738,26.03902155932737,43.90934574514992,134.9621450636981,40.03785493630188,175.0
0.96,33.94112549695428,29.422221176954274,35.35533905932738,25.940955059327372,43.851261662465795,134.60532045730298,40.39467954269701,175.0
0.97,34.294678887547555,29.68114039504755,35.35533905932738,25.84288855932737,43.79332014234378,134.24984223628695,40.750157763713034,175.0
