t,x,y,vx,vy,v,Ek,Ep,E
4.03,108.32446101574433,42.00354891100159,19.880416057078186,-10.165967427958577,22.32885658400015,34.900448544419284,57.66797440993032,92.56842295434961
4.04,108.52312324093958,41.9014717171176,19.852035739193152,-10.249451471689433,22.341767576911163,34.94082049225033,57.527829466053994,92.46864995830433
4.05,108.72150186557606,41.79856027882698,19.823695935673655,-10.33281633764792,22.354999754363853,34.98222098123256,57.386539162170216,92.36876014340277
4.0600000000000005,108.91959729450815,41.69481578705671,19.795396588683356,-10.416062195966454,22.36855108793366,35.02464544414487,57.244105133339566,92.26875057748444
4.07,109.11740993201231,41.59023943103347,19.767137640468476,-10.499189216534567,22.382419545299864,35.0680893291275,57.10052901228821,92.16861834141571
4.08,109.31494018178788,41.484832398286414,19.738919033357682,-10.582197568999263,22.39660309053103,35.11254809963489,56.95581242941177,92.06836052904666
4.09,109.51218844695784,41.378595874649136,19.710740709761975,-10.665087422765367,22.41109968436837,35.15801723438873,56.809957012777915,91.96797424716664
4.1,109.70915513006977,41.271531044262815,19.682602612174552,-10.74785894699589,22.42590728450691,35.20449222733101,56.662964388130796,91.8674566154618
4.11,109.90584063309662,41.163639089577885,19.65450468317072,-10.830512310612342,22.44102384587444,35.25196858757737,56.51483617889326,91.76680476647064
4.12,110.10224535743733,41.05492119135698,19.62644686540776,-10.913047682295058,22.45644732090808,35.30044183937038,56.36557400617094,91.66601584554132
4.13,110.298369703918,40.94537852867694,19.598429101624806,-10.995465230483624,22.472175659828498,35.349907522033185,56.21517948875496,91.56508701078815
4.14,110.49421407279246,40.83501227893157,19.57045133464274,-11.07776512337714,22.4882068109116,35.40036118992317,56.063654243125804,91.46401543304897
4.15,110.6897788637432,40.72382361783377,19.542513507364067,-11.159947528934609,22.504538720757658,35.451798412385656,55.91099988345614,91.3627982958418
4.16,110.88506447588203,40.61181371941825,19.5146155627728,-11.242012614875243,22.52116933455784,35.50421477370799,55.75721802161463,91.26143279532262
4.17,111.08007130775117,40.49898375604346,19.486757443934355,-11.32396054867884,22.538096596358038,35.557605873073605,55.602310267168505,91.1599161402421
4.18,111.27479975732373,40.38533489839432,19.45893909399542,-11.405791497586108,22.555318449319902,35.61196732451616,55.44627822738742,91.05824555190358
4.19,111.46925022200483,40.270868315484734,19.431160456183832,-11.487505628599024,22.572832835979106,35.667294756873964,55.28912350724678,90.95641826412074
4.2,111.6634230986322,40.15558517465945,19.403421473808493,-11.56910310848113,22.590637698500686,35.723583813744426,55.13084770943038,90.85443152317481
4.21,111.85731878347707,40.03948664159702,19.375722090259227,-11.650584103757929,22.608730978931487,35.78083015343874,54.971452434334445,90.75228258777318
4.22,112.05093767224501,39.922573880311916,19.348062249006663,-11.731948780717197,22.627110619449592,35.8390294489366,54.81093928007052,90.64996872900713
4.23,112.24428016007668,39.80484805315689,19.320441893602137,-11.813197305409332,22.645774562610722,35.89817738784108,54.649309842468746,90.54748723030983
4.24,112.43734664154864,39.68631032082527,19.292860967677573,-11.894329843647675,22.66472075159155,35.95826967233373,54.486565715080964,90.44483538741468
4.25,112.63013751067417,39.56696184235352,19.265319414945353,-11.975346561008848,22.683947130429853,36.019302019129576,54.322708489184265,90.34201050831385
4.26,112.82265316090415,39.4468037751235,19.237817179198213,-12.056247622833133,22.703451644261573,36.08127015943265,54.157739753784085,90.23900991321673
